1447998431,22716348024,100629421@N07,Fri_Nov_27_12:20:36_CET_2015,Fri_Nov_20_06:47:11_CET_2015,45.43178,12.328784,Gallerie_dell'Accademia,45.4312,12.3280
1432400614,18308021395,100722981@N03,Sun_May_31_17:12:22_CEST_2015,Sat_May_23_19:03:34_CEST_2015,45.433514,12.340521,Palazzo_Ducale,45.4339,12.3400
1424963970,16467939740,100837533@N08,Thu_Feb_26_19:04:35_CET_2015,Thu_Feb_26_16:19:30_CET_2015,45.432426,12.3335,Palazzo_Santa_Maria_del_Giglio,_45.432577,_12.332878
1425044773,16476667380,100837533@N08,Fri_Feb_27_18:11:09_CET_2015,Fri_Feb_27_14:46:13_CET_2015,45.434017,12.339333,Palazzo_Ducale,45.4339,12.3400
1432566466,17905763319,100884456@N04,Mon_May_25_21:05:50_CEST_2015,Mon_May_25_17:07:46_CEST_2015,45.433712,12.335022,Opera_Santa_Maria_Della_Carita',_45.434063,_12.334611
1432630509,18112451802,100884456@N04,Tue_May_26_11:25:58_CEST_2015,Tue_May_26_10:55:09_CEST_2015,45.433624,12.335175,Opera_Santa_Maria_Della_Carita',_45.434063,_12.334611
1432829919,18300276151,100884456@N04,Sun_May_31_11:48:19_CEST_2015,Thu_May_28_18:18:39_CEST_2015,45.43379,12.340991,Palazzo_Ducale,45.4339,12.3400
1443606951,23563987543,101050748@N04,Tue_Jan_05_14:30:57_CET_2016,Wed_Sep_30_11:55:51_CEST_2015,45.434433,12.33923,Palazzo_Ducale,45.4339,12.3400
1443607027,24164686826,101050748@N04,Tue_Jan_05_14:30:59_CET_2016,Wed_Sep_30_11:57:07_CEST_2015,45.43465,12.339294,Torre_dell'orologio,45.4346,12.3389
1443610116,23562593234,101050748@N04,Tue_Jan_05_14:31:05_CET_2016,Wed_Sep_30_12:48:36_CEST_2015,45.43399,12.338391,Torre_dell'orologio,45.4346,12.3389
1426413569,16202317364,10110712@N05,Sun_Mar_15_19:00:24_CET_2015,Sun_Mar_15_10:59:29_CET_2015,45.430954,12.326542,Chiesa_di_San_Trovaso,45.4307,12.3259
1450999608,23737626980,10110712@N05,Tue_Dec_29_00:14:56_CET_2015,Fri_Dec_25_00:26:48_CET_2015,45.43386,12.337238,Museo_Correr,45.4336,12.3372
1451079200,23405047534,10110712@N05,Tue_Dec_29_00:14:56_CET_2015,Fri_Dec_25_22:33:20_CET_2015,45.435455,12.331531,Campo_San_Benedetto,_45.435447,_12.332366
1439618404,21545967861,101114760@N04,Sat_Sep_19_13:31:01_CEST_2015,Sat_Aug_15_08:00:04_CEST_2015,45.440643,12.322218,Palazzo_Foscari_Contarini,_45.440825,_12.322646
1439619400,20939404743,101114760@N04,Sun_Sep_20_09:01:25_CEST_2015,Sat_Aug_15_08:16:40_CEST_2015,45.443016,12.329814,Campo_della_Maddalena,_45.442969,_12.330919
1439620256,21600771145,101114760@N04,Mon_Sep_21_17:44:41_CEST_2015,Sat_Aug_15_08:30:56_CEST_2015,45.441345,12.332754,Ca'_Pesaro_Galleria_Internazionale_d'Arte_Moderna,_45.440982,_12.331612
1439622743,21517016525,101114760@N04,Fri_Sep_18_18:46:44_CEST_2015,Sat_Aug_15_09:12:23_CEST_2015,45.439598,12.339202,Chiesa_dei_Miracoli,45.4394,12.3392
1439624669,21330110069,101114760@N04,Fri_Sep_18_18:47:28_CEST_2015,Sat_Aug_15_09:44:29_CEST_2015,45.435577,12.344437,Campo_San_Provolo,_45.435657,_12.344213
1439625047,20894256344,101114760@N04,Fri_Sep_18_18:47:06_CEST_2015,Sat_Aug_15_09:50:47_CEST_2015,45.43429,12.340822,Palazzo_Ducale,45.4339,12.3400
1439625401,20939061974,101114760@N04,Sun_Sep_20_10:12:05_CEST_2015,Sat_Aug_15_09:56:41_CEST_2015,45.434055,12.339062,Palazzo_Ducale,45.4339,12.3400
1439625532,21600779975,101114760@N04,Mon_Sep_21_17:45:06_CEST_2015,Sat_Aug_15_09:58:52_CEST_2015,45.433273,12.340028,Palazzo_Ducale,45.4339,12.3400
1439625607,22082373152,101114760@N04,Sun_Oct_11_19:47:14_CEST_2015,Sat_Aug_15_10:00:07_CEST_2015,45.43342,12.339899,Palazzo_Ducale,45.4339,12.3400
1439628240,20870413894,101114760@N04,Thu_Sep_17_20:34:46_CEST_2015,Sat_Aug_15_10:44:00_CEST_2015,45.43353,12.326681,Museo_del_Settecento_Veneziano,45.4336,12.3268
1425275734,16694817855,101162340@N08,Mon_Mar_02_15:55:34_CET_2015,Mon_Mar_02_06:55:34_CET_2015,45.430725,12.331517,Collezione_Peggy_Guggenheim,45.4306,12.3311
1450924174,23916835786,101162340@N08,Thu_Dec_24_12:29:34_CET_2015,Thu_Dec_24_03:29:34_CET_2015,45.43747,12.333256,Gaggio_Carta_Di_Girotto_Sas,_45.437710,_12.334397
1441373776,21023656049,101279769@N04,Mon_Sep_07_09:04:19_CEST_2015,Fri_Sep_04_15:36:16_CEST_2015,45.433537,12.340081,Palazzo_Ducale,45.4339,12.3400
1441375390,21050177860,101279769@N04,Tue_Sep_08_09:05:32_CEST_2015,Fri_Sep_04_16:03:10_CEST_2015,45.438046,12.335994,Fontego_dei_Tedeschi,_45.438296,_12.336658
1441379036,21089239188,101279769@N04,Wed_Sep_09_20:33:47_CEST_2015,Fri_Sep_04_17:03:56_CEST_2015,45.437504,12.329514,Campo_San_Polo,_45.437590,_12.329919
1423934941,16189771373,101333916@N08,Sat_Mar_14_10:00:30_CET_2015,Sat_Feb_14_18:29:01_CET_2015,45.434124,12.339566,Palazzo_Ducale,45.4339,12.3400
1420380703,16352259675,101447722@N04,Sat_Jan_24_05:40:44_CET_2015,Sun_Jan_04_15:11:43_CET_2015,45.44037,12.329552,Palazzo_Mocenigo,45.4406,12.3298
1420380727,16350523951,101447722@N04,Sat_Jan_24_05:41:26_CET_2015,Sun_Jan_04_15:12:07_CET_2015,45.440197,12.329816,Palazzo_Mocenigo,45.4406,12.3298
1420381540,16351398502,101447722@N04,Sat_Jan_24_05:45:01_CET_2015,Sun_Jan_04_15:25:40_CET_2015,45.438026,12.335161,Gaggio_Carta_Di_Girotto_Sas,_45.437710,_12.334397
1420381721,16351399672,101447722@N04,Sat_Jan_24_05:45:20_CET_2015,Sun_Jan_04_15:28:41_CET_2015,45.43788,12.335088,Gaggio_Carta_Di_Girotto_Sas,_45.437710,_12.334397
1420381947,16326329096,101447722@N04,Sat_Jan_24_05:45:55_CET_2015,Sun_Jan_04_15:32:27_CET_2015,45.43773,12.334858,Gaggio_Carta_Di_Girotto_Sas,_45.437710,_12.334397
1420381963,16350544391,101447722@N04,Sat_Jan_24_05:46:18_CET_2015,Sun_Jan_04_15:32:43_CET_2015,45.437744,12.33488,Gaggio_Carta_Di_Girotto_Sas,_45.437710,_12.334397
1420382349,15732338363,101447722@N04,Sat_Jan_24_05:46:57_CET_2015,Sun_Jan_04_15:39:09_CET_2015,45.436413,12.337319,Chiesa_Santa_Maria_della_Fava,_45.437006,_12.337910
1420382684,16351407932,101447722@N04,Sat_Jan_24_05:47:19_CET_2015,Sun_Jan_04_15:44:44_CET_2015,45.43521,12.339038,Torre_dell'orologio,45.4346,12.3389
1420382922,16164940560,101447722@N04,Sat_Jan_24_05:47:50_CET_2015,Sun_Jan_04_15:48:42_CET_2015,45.434227,12.338655,Torre_dell'orologio,45.4346,12.3389
1420383003,16352294995,101447722@N04,Sat_Jan_24_05:48:30_CET_2015,Sun_Jan_04_15:50:03_CET_2015,45.434223,12.338697,Torre_dell'orologio,45.4346,12.3389
1420383252,16326344716,101447722@N04,Sat_Jan_24_05:49:25_CET_2015,Sun_Jan_04_15:54:12_CET_2015,45.434357,12.338988,Palazzo_Ducale,45.4339,12.3400
1420383948,16350559711,101447722@N04,Sat_Jan_24_05:49:59_CET_2015,Sun_Jan_04_16:05:48_CET_2015,45.43412,12.339127,Palazzo_Ducale,45.4339,12.3400
1420384168,16350561681,101447722@N04,Sat_Jan_24_05:50:28_CET_2015,Sun_Jan_04_16:09:28_CET_2015,45.433292,12.341247,Ponte_dei_Sospiri,45.4340,12.3409
1420384334,15729879934,101447722@N04,Sat_Jan_24_05:50:57_CET_2015,Sun_Jan_04_16:12:14_CET_2015,45.433205,12.34128,Ponte_dei_Sospiri,45.4340,12.3409
1420384814,16166436627,101447722@N04,Sat_Jan_24_05:51:30_CET_2015,Sun_Jan_04_16:20:14_CET_2015,45.433277,12.343669,Monumento_Nazionale_a_Vittorio_Emanuele_II,_45.433921,_12.343493
1420385726,16166439557,101447722@N04,Sat_Jan_24_05:52:16_CET_2015,Sun_Jan_04_16:35:26_CET_2015,45.434322,12.338947,Palazzo_Ducale,45.4339,12.3400
1420386299,16164720538,101447722@N04,Sat_Jan_24_05:52:34_CET_2015,Sun_Jan_04_16:44:59_CET_2015,45.437294,12.338955,Chiesa_Santa_Maria_della_Fava,_45.437006,_12.337910
1420391455,16350573691,101447722@N04,Sat_Jan_24_05:53:34_CET_2015,Sun_Jan_04_18:10:55_CET_2015,45.437103,12.326652,Chiesa_di_Santa_Maria_Gloriosa_dei_Frari,45.4368,12.3263
1420391471,15732367263,101447722@N04,Sat_Jan_24_05:53:50_CET_2015,Sun_Jan_04_18:11:11_CET_2015,45.437103,12.326652,Chiesa_di_Santa_Maria_Gloriosa_dei_Frari,45.4368,12.3263
1420391498,16351436482,101447722@N04,Sat_Jan_24_05:54:07_CET_2015,Sun_Jan_04_18:11:38_CET_2015,45.437077,12.326586,Chiesa_di_Santa_Maria_Gloriosa_dei_Frari,45.4368,12.3263
1420393106,15732371803,101447722@N04,Sat_Jan_24_05:54:56_CET_2015,Sun_Jan_04_18:38:26_CET_2015,45.437878,12.335122,Gaggio_Carta_Di_Girotto_Sas,_45.437710,_12.334397
1420393266,16326759716,101447722@N04,Sat_Jan_24_07:35:10_CET_2015,Sun_Jan_04_18:41:06_CET_2015,45.437702,12.334688,Gaggio_Carta_Di_Girotto_Sas,_45.437710,_12.334397
1420393463,16351834232,101447722@N04,Sat_Jan_24_07:35:55_CET_2015,Sun_Jan_04_18:44:23_CET_2015,45.437862,12.335002,Gaggio_Carta_Di_Girotto_Sas,_45.437710,_12.334397
1420393794,16165372420,101447722@N04,Sat_Jan_24_07:37:58_CET_2015,Sun_Jan_04_18:49:54_CET_2015,45.438126,12.334644,Gaggio_Carta_Di_Girotto_Sas,_45.437710,_12.334397
1420394605,16165137288,101447722@N04,Sat_Jan_24_07:39:06_CET_2015,Sun_Jan_04_19:03:25_CET_2015,45.438206,12.334452,Gaggio_Carta_Di_Girotto_Sas,_45.437710,_12.334397
1420394614,16350991951,101447722@N04,Sat_Jan_24_07:40:36_CET_2015,Sun_Jan_04_19:03:34_CET_2015,45.438194,12.334463,Gaggio_Carta_Di_Girotto_Sas,_45.437710,_12.334397
1420394757,16326783306,101447722@N04,Sat_Jan_24_07:41:13_CET_2015,Sun_Jan_04_19:05:57_CET_2015,45.438168,12.33453,Gaggio_Carta_Di_Girotto_Sas,_45.437710,_12.334397
1441134650,20453439883,101453364@N06,Wed_Sep_02_04:10:50_CEST_2015,Tue_Sep_01_21:10:50_CEST_2015,45.4386,12.3267,Isola_di_San_Michelle,_45.438550,_12.326709
1420193574,15554324423,10145503@N07,Fri_Jan_02_14:13:50_CET_2015,Fri_Jan_02_11:12:54_CET_2015,45.441044,12.323548,Palazzo_Foscari_Contarini,_45.440825,_12.322646
1431347423,17833844654,101554163@N07,Thu_Jun_04_16:26:36_CEST_2015,Mon_May_11_14:30:23_CEST_2015,45.4311,12.328172,Gallerie_dell'Accademia,45.4312,12.3280
1431347439,18456488445,101554163@N07,Thu_Jun_04_16:26:36_CEST_2015,Mon_May_11_14:30:39_CEST_2015,45.4311,12.328172,Gallerie_dell'Accademia,45.4312,12.3280
1431347465,17833847524,101554163@N07,Thu_Jun_04_16:26:29_CEST_2015,Mon_May_11_14:31:05_CEST_2015,45.4311,12.328172,Gallerie_dell'Accademia,45.4312,12.3280
1431347511,17833843694,101554163@N07,Thu_Jun_04_16:26:35_CEST_2015,Mon_May_11_14:31:51_CEST_2015,45.4311,12.328172,Gallerie_dell'Accademia,45.4312,12.3280
1431347528,18430082136,101554163@N07,Thu_Jun_04_16:26:35_CEST_2015,Mon_May_11_14:32:08_CEST_2015,45.4311,12.328172,Gallerie_dell'Accademia,45.4312,12.3280
1431347545,18452226302,101554163@N07,Thu_Jun_04_16:26:33_CEST_2015,Mon_May_11_14:32:25_CEST_2015,45.4311,12.328172,Gallerie_dell'Accademia,45.4312,12.3280
1431347576,18430074476,101554163@N07,Thu_Jun_04_16:26:26_CEST_2015,Mon_May_11_14:32:56_CEST_2015,45.4311,12.328172,Gallerie_dell'Accademia,45.4312,12.3280
1431347581,17833845164,101554163@N07,Thu_Jun_04_16:26:26_CEST_2015,Mon_May_11_14:33:01_CEST_2015,45.4311,12.328172,Gallerie_dell'Accademia,45.4312,12.3280
1431347598,18458273341,101554163@N07,Thu_Jun_04_16:26:31_CEST_2015,Mon_May_11_14:33:18_CEST_2015,45.4311,12.328172,Gallerie_dell'Accademia,45.4312,12.3280
1431347624,18268671788,101554163@N07,Thu_Jun_04_16:26:30_CEST_2015,Mon_May_11_14:33:44_CEST_2015,45.4311,12.328172,Gallerie_dell'Accademia,45.4312,12.3280
1431347635,17835808273,101554163@N07,Thu_Jun_04_16:26:32_CEST_2015,Mon_May_11_14:33:55_CEST_2015,45.4311,12.328172,Gallerie_dell'Accademia,45.4312,12.3280
1431347640,18268780680,101554163@N07,Thu_Jun_04_16:26:29_CEST_2015,Mon_May_11_14:34:00_CEST_2015,45.4311,12.328172,Gallerie_dell'Accademia,45.4312,12.3280
1431347663,18456490975,101554163@N07,Thu_Jun_04_16:26:27_CEST_2015,Mon_May_11_14:34:23_CEST_2015,45.4311,12.328172,Gallerie_dell'Accademia,45.4312,12.3280
1431347669,18268782350,101554163@N07,Thu_Jun_04_16:26:32_CEST_2015,Mon_May_11_14:34:29_CEST_2015,45.4311,12.328172,Gallerie_dell'Accademia,45.4312,12.3280
1431347694,17835810833,101554163@N07,Thu_Jun_04_16:26:32_CEST_2015,Mon_May_11_14:34:54_CEST_2015,45.4311,12.328172,Gallerie_dell'Accademia,45.4312,12.3280
1431347830,18268674178,101554163@N07,Thu_Jun_04_16:26:34_CEST_2015,Mon_May_11_14:37:10_CEST_2015,45.4311,12.328172,Gallerie_dell'Accademia,45.4312,12.3280
1431347862,18270304629,101554163@N07,Thu_Jun_04_16:26:28_CEST_2015,Mon_May_11_14:37:42_CEST_2015,45.4311,12.328172,Gallerie_dell'Accademia,45.4312,12.3280
1431347915,18270306419,101554163@N07,Thu_Jun_04_16:26:27_CEST_2015,Mon_May_11_14:38:35_CEST_2015,45.4311,12.328172,Gallerie_dell'Accademia,45.4312,12.3280
1431348089,18458274251,101554163@N07,Thu_Jun_04_16:26:30_CEST_2015,Mon_May_11_14:41:29_CEST_2015,45.4311,12.328172,Gallerie_dell'Accademia,45.4312,12.3280
1431348124,18456495995,101554163@N07,Thu_Jun_04_16:26:32_CEST_2015,Mon_May_11_14:42:04_CEST_2015,45.4311,12.328172,Gallerie_dell'Accademia,45.4312,12.3280
1431348199,18430079496,101554163@N07,Thu_Jun_04_16:26:29_CEST_2015,Mon_May_11_14:43:19_CEST_2015,45.4311,12.328172,Gallerie_dell'Accademia,45.4312,12.3280
1431348206,18456495585,101554163@N07,Thu_Jun_04_16:26:32_CEST_2015,Mon_May_11_14:43:26_CEST_2015,45.4311,12.328172,Gallerie_dell'Accademia,45.4312,12.3280
1441462695,21841383485,10195717@N06,Wed_Sep_30_19:25:45_CEST_2015,Sat_Sep_05_16:18:15_CEST_2015,45.434486,12.338857,Torre_dell'orologio,45.4346,12.3389
1441462713,21829528492,10195717@N06,Wed_Sep_30_19:25:46_CEST_2015,Sat_Sep_05_16:18:33_CEST_2015,45.434486,12.338857,Torre_dell'orologio,45.4346,12.3389
1441462725,21654523469,10195717@N06,Wed_Sep_30_19:25:47_CEST_2015,Sat_Sep_05_16:18:45_CEST_2015,45.434486,12.338857,Torre_dell'orologio,45.4346,12.3389
1441462908,21653351510,10195717@N06,Wed_Sep_30_19:25:48_CEST_2015,Sat_Sep_05_16:21:48_CEST_2015,45.434486,12.338857,Torre_dell'orologio,45.4346,12.3389
1441462927,21841394355,10195717@N06,Wed_Sep_30_19:25:48_CEST_2015,Sat_Sep_05_16:22:07_CEST_2015,45.434277,12.338997,Palazzo_Ducale,45.4339,12.3400
1441463115,21653357100,10195717@N06,Wed_Sep_30_19:25:49_CEST_2015,Sat_Sep_05_16:25:15_CEST_2015,45.434277,12.338997,Palazzo_Ducale,45.4339,12.3400
1441463335,21653544188,10195717@N06,Wed_Sep_30_19:25:49_CEST_2015,Sat_Sep_05_16:28:55_CEST_2015,45.43383,12.339887,Palazzo_Ducale,45.4339,12.3400
1441463355,21654531199,10195717@N06,Wed_Sep_30_19:25:49_CEST_2015,Sat_Sep_05_16:29:15_CEST_2015,45.43383,12.339887,Palazzo_Ducale,45.4339,12.3400
1441463365,21653619628,10195717@N06,Wed_Sep_30_19:25:50_CEST_2015,Sat_Sep_05_16:29:25_CEST_2015,45.43383,12.339887,Palazzo_Ducale,45.4339,12.3400
1441463375,21850999221,10195717@N06,Wed_Sep_30_19:25:50_CEST_2015,Sat_Sep_05_16:29:35_CEST_2015,45.43383,12.339887,Palazzo_Ducale,45.4339,12.3400
1441463393,21220425573,10195717@N06,Wed_Sep_30_19:25:51_CEST_2015,Sat_Sep_05_16:29:53_CEST_2015,45.43383,12.339887,Palazzo_Ducale,45.4339,12.3400
1441463443,21653546868,10195717@N06,Wed_Sep_30_19:25:51_CEST_2015,Sat_Sep_05_16:30:43_CEST_2015,45.43383,12.339887,Palazzo_Ducale,45.4339,12.3400
1441463512,21218717674,10195717@N06,Wed_Sep_30_19:25:52_CEST_2015,Sat_Sep_05_16:31:52_CEST_2015,45.43383,12.339887,Palazzo_Ducale,45.4339,12.3400
1441463520,21220357153,10195717@N06,Wed_Sep_30_19:25:52_CEST_2015,Sat_Sep_05_16:32:00_CEST_2015,45.43383,12.339887,Palazzo_Ducale,45.4339,12.3400
1441463523,21815336236,10195717@N06,Wed_Sep_30_19:25:52_CEST_2015,Sat_Sep_05_16:32:03_CEST_2015,45.43383,12.339887,Palazzo_Ducale,45.4339,12.3400
1441463979,21654599779,10195717@N06,Wed_Sep_30_19:25:53_CEST_2015,Sat_Sep_05_16:39:39_CEST_2015,45.433426,12.340327,Palazzo_Ducale,45.4339,12.3400
1441463992,21654535069,10195717@N06,Wed_Sep_30_19:25:54_CEST_2015,Sat_Sep_05_16:39:52_CEST_2015,45.433426,12.340327,Palazzo_Ducale,45.4339,12.3400
1441464025,21851004391,10195717@N06,Wed_Sep_30_19:25:57_CEST_2015,Sat_Sep_05_16:40:25_CEST_2015,45.433426,12.340327,Palazzo_Ducale,45.4339,12.3400
1441464101,21829547052,10195717@N06,Wed_Sep_30_19:25:58_CEST_2015,Sat_Sep_05_16:41:41_CEST_2015,45.433426,12.340327,Palazzo_Ducale,45.4339,12.3400
1441464533,21851061761,10195717@N06,Wed_Sep_30_19:25:58_CEST_2015,Sat_Sep_05_16:48:53_CEST_2015,45.43402,12.344361,Monumento_Nazionale_a_Vittorio_Emanuele_II,_45.433921,_12.343493
1441464547,21829548352,10195717@N06,Wed_Sep_30_19:25:59_CEST_2015,Sat_Sep_05_16:49:07_CEST_2015,45.43402,12.344361,Monumento_Nazionale_a_Vittorio_Emanuele_II,_45.433921,_12.343493
1441464551,21653610408,10195717@N06,Wed_Sep_30_19:26:00_CEST_2015,Sat_Sep_05_16:49:11_CEST_2015,45.43402,12.344361,Monumento_Nazionale_a_Vittorio_Emanuele_II,_45.433921,_12.343493
1441465137,21653560718,10195717@N06,Wed_Sep_30_19:26:01_CEST_2015,Sat_Sep_05_16:58:57_CEST_2015,45.43402,12.344361,Monumento_Nazionale_a_Vittorio_Emanuele_II,_45.433921,_12.343493
1441465151,21653554358,10195717@N06,Wed_Sep_30_19:26:02_CEST_2015,Sat_Sep_05_16:59:11_CEST_2015,45.43402,12.344361,Monumento_Nazionale_a_Vittorio_Emanuele_II,_45.433921,_12.343493
1441465162,21815275426,10195717@N06,Wed_Sep_30_19:26:02_CEST_2015,Sat_Sep_05_16:59:22_CEST_2015,45.43402,12.344361,Monumento_Nazionale_a_Vittorio_Emanuele_II,_45.433921,_12.343493
1441466021,21653557538,10195717@N06,Wed_Sep_30_19:26:03_CEST_2015,Sat_Sep_05_17:13:41_CEST_2015,45.435738,12.345981,Scuola_di_San_Giorgio_degli_Schiavoni,45.4364,12.3459
1441469635,21654548659,10195717@N06,Wed_Sep_30_19:26:09_CEST_2015,Sat_Sep_05_18:13:55_CEST_2015,45.435917,12.344308,Campo_San_Provolo,_45.435657,_12.344213
1441469649,21815283426,10195717@N06,Wed_Sep_30_19:26:09_CEST_2015,Sat_Sep_05_18:14:09_CEST_2015,45.435917,12.344308,Campo_San_Provolo,_45.435657,_12.344213
1441474821,21815284776,10195717@N06,Wed_Sep_30_19:26:09_CEST_2015,Sat_Sep_05_19:40:21_CEST_2015,45.435707,12.344318,Campo_San_Provolo,_45.435657,_12.344213
1441474833,21851058961,10195717@N06,Wed_Sep_30_19:26:09_CEST_2015,Sat_Sep_05_19:40:33_CEST_2015,45.43569,12.343803,Campo_San_Provolo,_45.435657,_12.344213
1441474882,21654551649,10195717@N06,Wed_Sep_30_19:26:10_CEST_2015,Sat_Sep_05_19:41:22_CEST_2015,45.43569,12.343803,Campo_San_Provolo,_45.435657,_12.344213
1441474914,21653607878,10195717@N06,Wed_Sep_30_19:26:11_CEST_2015,Sat_Sep_05_19:41:54_CEST_2015,45.43569,12.343803,Campo_San_Provolo,_45.435657,_12.344213
1441474922,21829561252,10195717@N06,Wed_Sep_30_19:26:11_CEST_2015,Sat_Sep_05_19:42:02_CEST_2015,45.435577,12.342956,Campo_San_Provolo,_45.435657,_12.344213
1441474946,21653420290,10195717@N06,Wed_Sep_30_19:26:12_CEST_2015,Sat_Sep_05_19:42:26_CEST_2015,45.435577,12.342956,Campo_San_Provolo,_45.435657,_12.344213
1441475521,21220410393,10195717@N06,Wed_Sep_30_19:26:15_CEST_2015,Sat_Sep_05_19:52:01_CEST_2015,45.433643,12.341368,Ponte_dei_Sospiri,45.4340,12.3409
1441475528,21841426965,10195717@N06,Wed_Sep_30_19:26:15_CEST_2015,Sat_Sep_05_19:52:08_CEST_2015,45.433643,12.341368,Ponte_dei_Sospiri,45.4340,12.3409
1441475559,21654587269,10195717@N06,Wed_Sep_30_19:26:16_CEST_2015,Sat_Sep_05_19:52:39_CEST_2015,45.433727,12.341829,Ponte_dei_Sospiri,45.4340,12.3409
1441475608,21654557419,10195717@N06,Wed_Sep_30_19:26:17_CEST_2015,Sat_Sep_05_19:53:28_CEST_2015,45.433727,12.341829,Ponte_dei_Sospiri,45.4340,12.3409
1441475684,21851049961,10195717@N06,Wed_Sep_30_19:26:17_CEST_2015,Sat_Sep_05_19:54:44_CEST_2015,45.433727,12.341829,Ponte_dei_Sospiri,45.4340,12.3409
1441475758,21815292856,10195717@N06,Wed_Sep_30_19:26:18_CEST_2015,Sat_Sep_05_19:55:58_CEST_2015,45.433727,12.341829,Ponte_dei_Sospiri,45.4340,12.3409
1441475986,21218698714,10195717@N06,Wed_Sep_30_19:26:19_CEST_2015,Sat_Sep_05_19:59:46_CEST_2015,45.433426,12.340327,Palazzo_Ducale,45.4339,12.3400
1441476000,21851025961,10195717@N06,Wed_Sep_30_19:26:19_CEST_2015,Sat_Sep_05_20:00:00_CEST_2015,45.433426,12.340327,Palazzo_Ducale,45.4339,12.3400
1441476236,21653596618,10195717@N06,Wed_Sep_30_19:26:20_CEST_2015,Sat_Sep_05_20:03:56_CEST_2015,45.433506,12.339609,Palazzo_Ducale,45.4339,12.3400
1441476537,21218675454,10195717@N06,Wed_Sep_30_19:26:21_CEST_2015,Sat_Sep_05_20:08:57_CEST_2015,45.434277,12.338997,Palazzo_Ducale,45.4339,12.3400
1441476543,21829589782,10195717@N06,Wed_Sep_30_19:26:21_CEST_2015,Sat_Sep_05_20:09:03_CEST_2015,45.434277,12.338997,Palazzo_Ducale,45.4339,12.3400
1441476552,21851027651,10195717@N06,Wed_Sep_30_19:26:21_CEST_2015,Sat_Sep_05_20:09:12_CEST_2015,45.434277,12.338997,Palazzo_Ducale,45.4339,12.3400
1441531296,21653589898,10195717@N06,Wed_Sep_30_19:26:28_CEST_2015,Sun_Sep_06_11:21:36_CEST_2015,45.43893,12.31946,Ponte_della_Costituzione,_45.438806,_12.319361
1441531304,21841439725,10195717@N06,Wed_Sep_30_19:26:28_CEST_2015,Sun_Sep_06_11:21:44_CEST_2015,45.43893,12.31946,Ponte_della_Costituzione,_45.438806,_12.319361
1441531958,21815308826,10195717@N06,Wed_Sep_30_19:26:29_CEST_2015,Sun_Sep_06_11:32:38_CEST_2015,45.438553,12.320511,Ponte_della_Costituzione,_45.438806,_12.319361
1442141030,21890747201,10195717@N06,Fri_Oct_02_09:36:29_CEST_2015,Sun_Sep_13_12:43:50_CEST_2015,45.440884,12.323141,Palazzo_Foscari_Contarini,_45.440825,_12.322646
1442141146,21854941606,10195717@N06,Fri_Oct_02_09:36:30_CEST_2015,Sun_Sep_13_12:45:46_CEST_2015,45.440884,12.323141,Palazzo_Foscari_Contarini,_45.440825,_12.322646
1429987456,17301950012,102017251@N07,Tue_Apr_28_21:38:36_CEST_2015,Sat_Apr_25_20:44:16_CEST_2015,45.43148,12.33005,Ponte_dell'Accademia,45.4316,12.3290
1429994686,17096232067,102017251@N07,Tue_Apr_28_21:22:34_CEST_2015,Sat_Apr_25_22:44:46_CEST_2015,45.434162,12.34079,Palazzo_Ducale,45.4339,12.3400
1430034714,20526315218,102017251@N07,Wed_Aug_19_22:25:58_CEST_2015,Sun_Apr_26_09:51:54_CEST_2015,45.434162,12.34079,Palazzo_Ducale,45.4339,12.3400
1439990106,20085576964,102017251@N07,Wed_Aug_19_17:17:19_CEST_2015,Wed_Aug_19_15:15:06_CEST_2015,45.440845,12.321703,Palazzo_Foscari_Contarini,_45.440825,_12.322646
1439990124,20681908786,102017251@N07,Wed_Aug_19_17:17:18_CEST_2015,Wed_Aug_19_15:15:24_CEST_2015,45.43365,12.340543,Palazzo_Ducale,45.4339,12.3400
1440011794,20714317095,102017251@N07,Wed_Aug_19_22:25:58_CEST_2015,Wed_Aug_19_21:16:34_CEST_2015,45.43408,12.339084,Palazzo_Ducale,45.4339,12.3400
1434622301,18984031102,103159038@N06,Sat_Jun_20_17:47:13_CEST_2015,Thu_Jun_18_12:11:41_CEST_2015,45.440372,12.330952,Ca'_Pesaro_Galleria_Internazionale_d'Arte_Moderna,_45.440982,_12.331612
1434625751,19308378201,103159038@N06,Tue_Jun_30_22:02:02_CEST_2015,Thu_Jun_18_13:09:11_CEST_2015,45.439823,12.333633,Galleria_Franchetti,45.4407,12.3339
1434628047,18398997633,103159038@N06,Sun_Jun_21_15:47:23_CEST_2015,Thu_Jun_18_13:47:27_CEST_2015,45.438637,12.336086,Fontego_dei_Tedeschi,_45.438296,_12.336658
1434630328,19022505599,103159038@N06,Sat_Jun_27_19:09:51_CEST_2015,Thu_Jun_18_14:25:28_CEST_2015,45.4345,12.339463,Palazzo_Ducale,45.4339,12.3400
1434630517,18538879273,103159038@N06,Fri_Jun_26_01:02:50_CEST_2015,Thu_Jun_18_14:28:37_CEST_2015,45.434505,12.338838,Torre_dell'orologio,45.4346,12.3389
1434631678,19728329346,103159038@N06,Thu_Jul_16_22:20:15_CEST_2015,Thu_Jun_18_14:47:58_CEST_2015,45.43364,12.339378,Palazzo_Ducale,45.4339,12.3400
